ID Conta;Data;ID Cliente;Valor
102;09/06/2026;CLI-337;8,82
102;09/06/2026;CLI-196;5,51
102;09/06/2026;CLI-244;16,54
102;09/06/2026;CLI-295;16,54
101;09/06/2026;CLI-211;89,30
101;09/06/2026;CLI-348;109,15
101;09/06/2026;CLI-370;99,23
101;09/06/2026;CLI-358;99,23
101;09/06/2026;CLI-318;99,23
101;09/06/2026;CLI-326;89,30
101;09/06/2026;CLI-263;99,23
101;09/06/2026;CLI-110;99,23
101;09/06/2026;CLI-291;99,23
101;09/06/2026;CLI-331;99,23
101;09/06/2026;CLI-264;99,23
101;09/06/2026;CLI-132;89,30
101;10/06/2026;CLI-356;89,30
102;10/06/2026;CLI-361;5,51
102;10/06/2026;CLI-264;33,08
101;10/06/2026;CLI-157;109,15
102;10/06/2026;CLI-227;11,03
102;10/06/2026;CLI-313;5,51
102;10/06/2026;CLI-298;33,08
101;10/06/2026;CLI-284;89,30
102;10/06/2026;CLI-334;8,82
102;10/06/2026;CLI-027;8,82
101;10/06/2026;CLI-369;99,23
101;10/06/2026;CLI-339;99,23
101;10/06/2026;CLI-275;99,23
101;10/06/2026;CLI-314;89,30
102;10/06/2026;CLI-025;5,51
101;10/06/2026;CLI-127;99,23
102;10/06/2026;CLI-037;8,82
102;10/06/2026;CLI-237;5,51
101;11/06/2026;CLI-320;99,23
101;11/06/2026;CLI-189;99,23
102;11/06/2026;CLI-355;16,54
102;11/06/2026;CLI-143;33,08
101;11/06/2026;CLI-334;99,23
101;11/06/2026;CLI-332;99,23
101;11/06/2026;CLI-016;99,23
101;11/06/2026;CLI-196;89,30
101;11/06/2026;CLI-037;89,30
102;11/06/2026;CLI-244;8,82
101;11/06/2026;CLI-373;109,15
101;11/06/2026;CLI-092;99,23
101;11/06/2026;CLI-340;89,30
101;11/06/2026;CLI-071;89,30
101;11/06/2026;CLI-354;89,30
101;11/06/2026;CLI-168;99,23
101;11/06/2026;CLI-220;109,15
101;11/06/2026;CLI-244;99,23
101;11/06/2026;CLI-170;99,23
101;11/06/2026;CLI-243;99,23
102;11/06/2026;CLI-340;16,54
101;11/06/2026;CLI-136;99,23
102;11/06/2026;CLI-299;33,08
101;11/06/2026;CLI-286;99,23
101;11/06/2026;CLI-298;99,23
101;12/06/2026;CLI-007;89,30
101;12/06/2026;CLI-064;89,30
101;12/06/2026;CLI-347;109,15
101;12/06/2026;CLI-195;99,23
101;12/06/2026;CLI-054;109,15
101;12/06/2026;CLI-106;99,23
101;12/06/2026;CLI-224;99,23
102;12/06/2026;CLI-224;16,54
101;12/06/2026;CLI-299;99,23
101;12/06/2026;CLI-352;99,23
102;12/06/2026;CLI-146;5,51
101;12/06/2026;CLI-191;99,23
101;12/06/2026;CLI-313;89,30
101;12/06/2026;CLI-371;99,23
101;12/06/2026;CLI-161;89,30
101;12/06/2026;CLI-226;99,23
102;12/06/2026;CLI-234;11,03
101;12/06/2026;CLI-367;109,15
101;12/06/2026;CLI-362;99,23
102;13/06/2026;CLI-280;33,08
101;13/06/2026;CLI-062;99,23
101;13/06/2026;CLI-212;109,15
102;13/06/2026;CLI-038;5,51
102;13/06/2026;CLI-205;33,08
101;13/06/2026;CLI-328;109,15
101;13/06/2026;CLI-140;109,15
101;13/06/2026;CLI-333;99,23
101;13/06/2026;CLI-145;99,23
101;13/06/2026;CLI-227;99,23
101;13/06/2026;CLI-363;89,30
102;13/06/2026;CLI-295;8,82
101;13/06/2026;CLI-355;99,23
101;13/06/2026;CLI-336;99,23
101;13/06/2026;CLI-307;99,23
102;13/06/2026;CLI-290;11,03
101;13/06/2026;CLI-229;99,23
102;13/06/2026;CLI-325;5,51
101;13/06/2026;CLI-285;99,23
101;14/06/2026;CLI-310;89,30
101;14/06/2026;CLI-214;99,23
101;14/06/2026;CLI-312;99,23
101;14/06/2026;CLI-123;99,23
102;14/06/2026;CLI-273;8,82
101;14/06/2026;CLI-154;99,23
101;14/06/2026;CLI-112;89,30
101;14/06/2026;CLI-303;89,30
102;14/06/2026;CLI-325;5,51
102;14/06/2026;CLI-361;33,08
101;14/06/2026;CLI-372;99,23
102;14/06/2026;CLI-154;5,51
101;14/06/2026;CLI-125;89,30
101;14/06/2026;CLI-207;99,23
101;14/06/2026;CLI-057;109,15
101;14/06/2026;CLI-201;99,23
102;14/06/2026;CLI-136;33,08
101;14/06/2026;CLI-258;99,23
102;14/06/2026;CLI-057;8,82
102;14/06/2026;CLI-358;8,82
102;14/06/2026;CLI-110;5,51
101;14/06/2026;CLI-166;109,15
101;14/06/2026;CLI-247;89,30
101;15/06/2026;CLI-246;99,23
102;15/06/2026;CLI-054;33,08
101;15/06/2026;CLI-311;99,23
102;15/06/2026;CLI-340;16,54
102;15/06/2026;CLI-310;16,54
101;15/06/2026;CLI-237;99,23
102;15/06/2026;CLI-251;5,51
101;15/06/2026;CLI-032;99,23
102;15/06/2026;CLI-287;11,03
101;15/06/2026;CLI-033;109,15
102;15/06/2026;CLI-287;8,82
101;15/06/2026;CLI-254;109,15
102;15/06/2026;CLI-244;5,51
101;15/06/2026;CLI-213;89,30
101;15/06/2026;CLI-238;99,23
101;01/07/2026;CLI-233;109,15
102;01/07/2026;CLI-374;11,03
101;01/07/2026;CLI-114;99,23
101;01/07/2026;CLI-379;89,30
101;01/07/2026;CLI-191;109,15
102;01/07/2026;CLI-116;33,08
101;01/07/2026;CLI-340;99,23
101;01/07/2026;CLI-234;89,30
101;01/07/2026;CLI-259;89,30
101;01/07/2026;CLI-054;99,23
101;01/07/2026;CLI-322;89,30
101;01/07/2026;CLI-348;99,23
101;01/07/2026;CLI-369;99,23
101;01/07/2026;CLI-275;89,30
101;01/07/2026;CLI-235;99,23
101;01/07/2026;CLI-299;99,23
102;01/07/2026;CLI-291;16,54
102;02/07/2026;CLI-062;33,08
101;02/07/2026;CLI-292;109,15
102;02/07/2026;CLI-254;5,51
101;02/07/2026;CLI-284;99,23
101;02/07/2026;CLI-282;109,15
101;02/07/2026;CLI-033;109,15
102;02/07/2026;CLI-260;33,08
101;02/07/2026;CLI-258;99,23
101;02/07/2026;CLI-071;99,23
102;02/07/2026;CLI-140;33,08
101;02/07/2026;CLI-372;99,23
101;02/07/2026;CLI-143;89,30
101;02/07/2026;CLI-246;89,30
102;02/07/2026;CLI-296;16,54
101;02/07/2026;CLI-281;109,15
102;02/07/2026;CLI-375;16,54
101;02/07/2026;CLI-148;99,23
101;02/07/2026;CLI-294;99,23
101;03/07/2026;CLI-180;99,23
102;03/07/2026;CLI-253;5,51
101;03/07/2026;CLI-362;99,23
101;03/07/2026;CLI-256;89,30
101;03/07/2026;CLI-205;89,30
101;03/07/2026;CLI-076;99,23
101;03/07/2026;CLI-126;99,23
101;03/07/2026;CLI-237;89,30
101;03/07/2026;CLI-157;89,30
101;03/07/2026;CLI-309;99,23
102;03/07/2026;CLI-337;33,08
101;03/07/2026;CLI-367;99,23
102;03/07/2026;CLI-290;5,51
102;03/07/2026;CLI-166;5,51
102;03/07/2026;CLI-155;16,54
101;03/07/2026;CLI-079;89,30
101;03/07/2026;CLI-196;99,23
102;03/07/2026;CLI-007;5,51
102;03/07/2026;CLI-180;33,08
101;03/07/2026;CLI-232;99,23
101;03/07/2026;CLI-323;99,23
102;03/07/2026;CLI-339;5,51
101;03/07/2026;CLI-268;99,23
102;03/07/2026;CLI-371;8,82
101;03/07/2026;CLI-075;99,23
102;03/07/2026;CLI-308;11,03
101;03/07/2026;CLI-110;99,23
101;03/07/2026;CLI-278;99,23
101;04/07/2026;CLI-295;99,23
102;04/07/2026;CLI-362;8,82
101;04/07/2026;CLI-212;109,15
101;04/07/2026;CLI-264;109,15
101;04/07/2026;CLI-225;99,23
101;04/07/2026;CLI-347;99,23
102;04/07/2026;CLI-297;8,82
101;04/07/2026;CLI-011;89,30
102;04/07/2026;CLI-261;8,82
101;04/07/2026;CLI-201;99,23
102;04/07/2026;CLI-235;33,08
101;04/07/2026;CLI-200;109,15
102;04/07/2026;CLI-348;11,03
101;04/07/2026;CLI-028;99,23
102;04/07/2026;CLI-154;33,08
102;04/07/2026;CLI-213;5,51
101;05/07/2026;CLI-351;89,30
102;05/07/2026;CLI-300;33,08
102;05/07/2026;CLI-377;11,03
101;05/07/2026;CLI-361;89,30
101;05/07/2026;CLI-336;109,15
101;05/07/2026;CLI-260;99,23
101;05/07/2026;CLI-301;99,23
101;05/07/2026;CLI-285;89,30
101;05/07/2026;CLI-326;99,23
101;05/07/2026;CLI-329;89,30
101;05/07/2026;CLI-334;99,23
101;05/07/2026;CLI-273;99,23
101;05/07/2026;CLI-252;89,30
101;05/07/2026;CLI-307;99,23
101;05/07/2026;CLI-141;99,23
101;05/07/2026;CLI-003;89,30
101;05/07/2026;CLI-352;99,23
102;05/07/2026;CLI-308;16,54
101;05/07/2026;CLI-247;99,23
101;05/07/2026;CLI-373;109,15
102;05/07/2026;CLI-379;8,82
101;05/07/2026;CLI-131;89,30
102;05/07/2026;CLI-164;5,51
101;05/07/2026;CLI-251;89,30
101;06/07/2026;CLI-032;99,23
101;06/07/2026;CLI-332;109,15
102;06/07/2026;CLI-256;16,54
101;06/07/2026;CLI-297;89,30
101;06/07/2026;CLI-213;99,23
102;06/07/2026;CLI-328;16,54
101;06/07/2026;CLI-359;109,15
101;06/07/2026;CLI-203;99,23
101;06/07/2026;CLI-320;109,15
101;06/07/2026;CLI-253;109,15
101;06/07/2026;CLI-169;109,15
102;06/07/2026;CLI-196;16,54
101;06/07/2026;CLI-339;89,30
101;06/07/2026;CLI-255;99,23
101;06/07/2026;CLI-337;89,30
101;06/07/2026;CLI-183;99,23
101;06/07/2026;CLI-239;99,23
101;06/07/2026;CLI-380;99,23
101;06/07/2026;CLI-112;89,30
101;07/07/2026;CLI-155;109,15
101;07/07/2026;CLI-318;109,15
102;07/07/2026;CLI-075;11,03
101;07/07/2026;CLI-313;99,23
101;07/07/2026;CLI-170;99,23
101;07/07/2026;CLI-341;99,23
101;07/07/2026;CLI-263;89,30
101;07/07/2026;CLI-182;109,15
102;07/07/2026;CLI-028;11,03
102;07/07/2026;CLI-226;33,08
102;07/07/2026;CLI-127;16,54
101;07/07/2026;CLI-325;99,23
102;07/07/2026;CLI-227;11,03
101;07/07/2026;CLI-330;99,23
102;07/07/2026;CLI-355;5,51
102;08/07/2026;CLI-275;33,08
101;08/07/2026;CLI-021;99,23
101;08/07/2026;CLI-136;99,23
101;08/07/2026;CLI-382;109,15
101;08/07/2026;CLI-279;109,15
101;08/07/2026;CLI-226;89,30
101;08/07/2026;CLI-125;99,23
101;08/07/2026;CLI-335;109,15
102;08/07/2026;CLI-292;16,54
102;08/07/2026;CLI-164;16,54
101;08/07/2026;CLI-287;109,15
101;08/07/2026;CLI-227;99,23
101;08/07/2026;CLI-342;99,23
102;08/07/2026;CLI-297;33,08
102;08/07/2026;CLI-300;16,54
102;08/07/2026;CLI-335;8,82
101;08/07/2026;CLI-298;99,23
102;08/07/2026;CLI-330;11,03
101;08/07/2026;CLI-269;99,23
102;08/07/2026;CLI-226;33,08
102;09/07/2026;CLI-360;33,08
102;09/07/2026;CLI-369;16,54
101;09/07/2026;CLI-360;89,30
102;09/07/2026;CLI-269;8,82
101;09/07/2026;CLI-271;109,15
101;09/07/2026;CLI-353;99,23
102;09/07/2026;CLI-224;16,54
101;09/07/2026;CLI-027;89,30
101;09/07/2026;CLI-161;99,23
101;09/07/2026;CLI-381;89,30
101;09/07/2026;CLI-092;99,23
101;09/07/2026;CLI-168;99,23
101;09/07/2026;CLI-207;89,30
102;09/07/2026;CLI-053;11,03
102;09/07/2026;CLI-355;11,03
101;09/07/2026;CLI-154;109,15
102;10/07/2026;CLI-284;11,03
102;10/07/2026;CLI-138;16,54
101;10/07/2026;CLI-316;99,23
102;10/07/2026;CLI-320;11,03
101;10/07/2026;CLI-357;99,23
101;10/07/2026;CLI-317;109,15
101;10/07/2026;CLI-376;99,23
101;10/07/2026;CLI-241;99,23
102;10/07/2026;CLI-239;5,51
102;10/07/2026;CLI-214;33,08
101;10/07/2026;CLI-238;99,23
102;10/07/2026;CLI-128;33,08
101;10/07/2026;CLI-123;99,23
101;10/07/2026;CLI-037;99,23
101;10/07/2026;CLI-310;99,23
102;11/07/2026;CLI-366;16,54
101;11/07/2026;CLI-291;89,30
101;11/07/2026;CLI-346;99,23
102;11/07/2026;CLI-310;5,51
102;11/07/2026;CLI-073;16,54
102;11/07/2026;CLI-111;33,08
101;11/07/2026;CLI-308;99,23
101;11/07/2026;CLI-189;99,23
101;11/07/2026;CLI-300;99,23
102;11/07/2026;CLI-032;8,82
102;11/07/2026;CLI-057;11,03
101;11/07/2026;CLI-145;99,23
101;11/07/2026;CLI-007;99,23
102;11/07/2026;CLI-258;16,54
101;11/07/2026;CLI-312;99,23
101;11/07/2026;CLI-333;109,15
101;11/07/2026;CLI-229;99,23
102;11/07/2026;CLI-135;11,03
102;11/07/2026;CLI-233;11,03
102;11/07/2026;CLI-328;16,54
102;12/07/2026;CLI-336;8,82
102;12/07/2026;CLI-308;11,03
102;12/07/2026;CLI-268;16,54
102;12/07/2026;CLI-123;16,54
102;12/07/2026;CLI-007;5,51
102;12/07/2026;CLI-247;16,54
102;12/07/2026;CLI-318;33,08
102;12/07/2026;CLI-299;5,51
102;12/07/2026;CLI-122;16,54
101;12/07/2026;CLI-166;99,23
101;12/07/2026;CLI-038;99,23
101;12/07/2026;CLI-296;99,23
101;12/07/2026;CLI-151;99,23
101;12/07/2026;CLI-375;99,23
101;12/07/2026;CLI-223;99,23
101;12/07/2026;CLI-378;89,30
101;12/07/2026;CLI-305;99,23
102;12/07/2026;CLI-224;8,82
101;12/07/2026;CLI-364;99,23
101;12/07/2026;CLI-286;99,23
101;12/07/2026;CLI-290;99,23
101;12/07/2026;CLI-311;99,23
102;12/07/2026;CLI-128;8,82
101;12/07/2026;CLI-328;99,23
102;12/07/2026;CLI-281;5,51
102;12/07/2026;CLI-323;33,08
101;12/07/2026;CLI-338;99,23
102;13/07/2026;CLI-379;33,08
101;13/07/2026;CLI-365;109,15
102;13/07/2026;CLI-381;11,03
101;13/07/2026;CLI-064;99,23
102;13/07/2026;CLI-235;8,82
102;13/07/2026;CLI-365;8,82
102;13/07/2026;CLI-247;33,08
101;13/07/2026;CLI-062;89,30
101;13/07/2026;CLI-211;99,23
101;13/07/2026;CLI-164;99,23
101;13/07/2026;CLI-138;99,23
101;13/07/2026;CLI-356;109,15
101;13/07/2026;CLI-122;99,23
102;13/07/2026;CLI-079;16,54
102;13/07/2026;CLI-255;33,08
102;13/07/2026;CLI-279;8,82
102;13/07/2026;CLI-251;5,51
101;13/07/2026;CLI-019;89,30
101;14/07/2026;CLI-081;99,23
101;14/07/2026;CLI-140;109,15
101;14/07/2026;CLI-053;99,23
101;14/07/2026;CLI-132;109,15
102;14/07/2026;CLI-161;8,82
102;14/07/2026;CLI-331;11,03
102;14/07/2026;CLI-320;8,82
101;14/07/2026;CLI-127;89,30
101;14/07/2026;CLI-106;99,23
102;14/07/2026;CLI-334;16,54
101;14/07/2026;CLI-374;99,23
102;14/07/2026;CLI-092;8,82
101;14/07/2026;CLI-331;99,23
101;14/07/2026;CLI-261;109,15
101;14/07/2026;CLI-358;89,30
101;14/07/2026;CLI-327;99,23
101;14/07/2026;CLI-195;89,30
101;14/07/2026;CLI-020;99,23
101;14/07/2026;CLI-128;109,15
101;14/07/2026;CLI-254;109,15
101;14/07/2026;CLI-135;99,23
102;15/07/2026;CLI-238;5,51
101;15/07/2026;CLI-349;99,23
102;15/07/2026;CLI-313;8,82
102;15/07/2026;CLI-229;33,08
101;15/07/2026;CLI-303;89,30
101;15/07/2026;CLI-099;89,30
101;15/07/2026;CLI-030;109,15
101;15/07/2026;CLI-224;89,30
101;15/07/2026;CLI-025;109,15
101;15/07/2026;CLI-016;99,23
101;15/07/2026;CLI-084;99,23
101;15/07/2026;CLI-314;99,23
101;15/07/2026;CLI-214;109,15
101;15/07/2026;CLI-244;109,15
101;15/07/2026;CLI-146;99,23
101;15/07/2026;CLI-116;109,15
102;01/08/2026;CLI-314;16,54
102;01/08/2026;CLI-389;16,54
102;01/08/2026;CLI-075;33,08
102;01/08/2026;CLI-081;16,54
101;01/08/2026;CLI-037;99,23
101;01/08/2026;CLI-315;99,23
101;01/08/2026;CLI-203;99,23
102;01/08/2026;CLI-032;33,08
101;01/08/2026;CLI-305;109,15
101;01/08/2026;CLI-340;99,23
101;01/08/2026;CLI-326;109,15
101;01/08/2026;CLI-084;99,23
102;01/08/2026;CLI-296;33,08
101;01/08/2026;CLI-290;89,30
102;01/08/2026;CLI-375;11,03
101;01/08/2026;CLI-388;99,23
102;01/08/2026;CLI-315;11,03
101;01/08/2026;CLI-064;99,23
102;01/08/2026;CLI-141;33,08
102;01/08/2026;CLI-340;11,03
102;02/08/2026;CLI-375;33,08
101;02/08/2026;CLI-334;99,23
101;02/08/2026;CLI-269;99,23
102;02/08/2026;CLI-290;33,08
101;02/08/2026;CLI-335;99,23
101;02/08/2026;CLI-007;99,23
102;02/08/2026;CLI-280;33,08
101;02/08/2026;CLI-303;99,23
101;02/08/2026;CLI-273;89,30
102;02/08/2026;CLI-037;11,03
101;02/08/2026;CLI-146;109,15
101;02/08/2026;CLI-327;99,23
101;02/08/2026;CLI-316;99,23
101;02/08/2026;CLI-322;109,15
101;02/08/2026;CLI-114;109,15
101;02/08/2026;CLI-268;99,23
101;02/08/2026;CLI-372;89,30
101;02/08/2026;CLI-260;89,30
101;02/08/2026;CLI-292;109,15
101;02/08/2026;CLI-226;89,30
101;02/08/2026;CLI-356;89,30
101;02/08/2026;CLI-291;99,23
101;03/08/2026;CLI-229;99,23
101;03/08/2026;CLI-282;99,23
102;03/08/2026;CLI-151;11,03
102;03/08/2026;CLI-200;33,08
101;03/08/2026;CLI-099;99,23
101;03/08/2026;CLI-351;99,23
101;03/08/2026;CLI-366;99,23
102;03/08/2026;CLI-244;11,03
101;03/08/2026;CLI-308;109,15
101;03/08/2026;CLI-062;99,23
101;03/08/2026;CLI-079;99,23
102;03/08/2026;CLI-234;8,82
101;03/08/2026;CLI-357;99,23
101;03/08/2026;CLI-213;109,15
101;03/08/2026;CLI-021;99,23
102;03/08/2026;CLI-329;8,82
101;03/08/2026;CLI-112;99,23
101;03/08/2026;CLI-286;99,23
102;03/08/2026;CLI-205;33,08
101;03/08/2026;CLI-239;89,30
102;03/08/2026;CLI-372;5,51
102;04/08/2026;CLI-064;5,51
102;04/08/2026;CLI-323;33,08
101;04/08/2026;CLI-033;89,30
102;04/08/2026;CLI-349;33,08
101;04/08/2026;CLI-275;99,23
101;04/08/2026;CLI-377;89,30
101;04/08/2026;CLI-352;99,23
102;04/08/2026;CLI-339;5,51
102;04/08/2026;CLI-355;33,08
102;04/08/2026;CLI-383;33,08
102;04/08/2026;CLI-364;11,03
102;04/08/2026;CLI-226;11,03
102;04/08/2026;CLI-315;8,82
101;04/08/2026;CLI-235;99,23
101;04/08/2026;CLI-183;99,23
101;04/08/2026;CLI-123;99,23
101;04/08/2026;CLI-311;99,23
101;04/08/2026;CLI-332;99,23
101;04/08/2026;CLI-384;99,23
101;04/08/2026;CLI-280;99,23
101;05/08/2026;CLI-054;109,15
101;05/08/2026;CLI-075;109,15
101;05/08/2026;CLI-376;109,15
101;05/08/2026;CLI-361;109,15
101;05/08/2026;CLI-344;99,23
102;05/08/2026;CLI-390;16,54
101;05/08/2026;CLI-359;99,23
101;05/08/2026;CLI-076;89,30
101;05/08/2026;CLI-038;99,23
102;05/08/2026;CLI-327;33,08
101;05/08/2026;CLI-161;89,30
102;05/08/2026;CLI-286;33,08
101;05/08/2026;CLI-223;99,23
101;05/08/2026;CLI-393;89,30
101;05/08/2026;CLI-196;99,23
101;05/08/2026;CLI-320;99,23
102;05/08/2026;CLI-387;8,82
101;06/08/2026;CLI-296;109,15
102;06/08/2026;CLI-390;5,51
102;06/08/2026;CLI-370;33,08
102;06/08/2026;CLI-073;16,54
101;06/08/2026;CLI-325;99,23
102;06/08/2026;CLI-346;16,54
101;06/08/2026;CLI-287;99,23
102;06/08/2026;CLI-367;8,82
101;06/08/2026;CLI-200;89,30
101;06/08/2026;CLI-131;99,23
102;06/08/2026;CLI-114;33,08
102;06/08/2026;CLI-329;33,08
102;06/08/2026;CLI-099;5,51
101;06/08/2026;CLI-309;99,23
102;06/08/2026;CLI-200;8,82
101;06/08/2026;CLI-154;99,23
101;06/08/2026;CLI-339;89,30
101;06/08/2026;CLI-390;99,23
101;06/08/2026;CLI-143;89,30
101;06/08/2026;CLI-264;89,30
101;07/08/2026;CLI-370;99,23
101;07/08/2026;CLI-136;99,23
101;07/08/2026;CLI-254;99,23
101;07/08/2026;CLI-211;109,15
102;07/08/2026;CLI-386;8,82
102;07/08/2026;CLI-207;8,82
101;07/08/2026;CLI-191;99,23
102;07/08/2026;CLI-027;5,51
101;07/08/2026;CLI-135;99,23
102;07/08/2026;CLI-356;33,08
102;07/08/2026;CLI-252;8,82
102;07/08/2026;CLI-346;8,82
101;07/08/2026;CLI-189;99,23
101;07/08/2026;CLI-212;89,30
101;08/08/2026;CLI-140;109,15
101;08/08/2026;CLI-360;99,23
101;08/08/2026;CLI-367;99,23
101;08/08/2026;CLI-298;109,15
102;08/08/2026;CLI-226;5,51
101;08/08/2026;CLI-338;99,23
101;08/08/2026;CLI-383;99,23
102;08/08/2026;CLI-241;8,82
101;08/08/2026;CLI-126;99,23
102;08/08/2026;CLI-028;16,54
102;08/08/2026;CLI-254;16,54
101;08/08/2026;CLI-307;99,23
101;08/08/2026;CLI-106;99,23
102;08/08/2026;CLI-131;8,82
102;09/08/2026;CLI-301;8,82
101;09/08/2026;CLI-364;89,30
101;09/08/2026;CLI-019;109,15
101;09/08/2026;CLI-195;109,15
102;09/08/2026;CLI-309;33,08
101;09/08/2026;CLI-073;99,23
101;09/08/2026;CLI-237;89,30
102;09/08/2026;CLI-075;16,54
102;09/08/2026;CLI-299;33,08
102;09/08/2026;CLI-064;8,82
101;09/08/2026;CLI-110;99,23
101;09/08/2026;CLI-329;99,23
101;09/08/2026;CLI-027;99,23
101;09/08/2026;CLI-349;109,15
102;09/08/2026;CLI-260;16,54
101;09/08/2026;CLI-371;99,23
101;09/08/2026;CLI-256;89,30
101;09/08/2026;CLI-020;99,23
101;09/08/2026;CLI-251;99,23
102;09/08/2026;CLI-351;8,82
102;09/08/2026;CLI-264;11,03
101;09/08/2026;CLI-285;99,23
101;09/08/2026;CLI-342;89,30
102;09/08/2026;CLI-123;33,08
101;09/08/2026;CLI-081;109,15
101;09/08/2026;CLI-241;89,30
101;09/08/2026;CLI-132;99,23
102;10/08/2026;CLI-116;8,82
102;10/08/2026;CLI-161;5,51
102;10/08/2026;CLI-322;33,08
102;10/08/2026;CLI-073;11,03
102;10/08/2026;CLI-166;33,08
102;10/08/2026;CLI-033;16,54
102;10/08/2026;CLI-378;16,54
102;10/08/2026;CLI-168;5,51
102;10/08/2026;CLI-301;33,08
102;10/08/2026;CLI-392;16,54
102;10/08/2026;CLI-356;5,51
102;10/08/2026;CLI-305;5,51
101;10/08/2026;CLI-234;99,23
101;10/08/2026;CLI-314;99,23
101;10/08/2026;CLI-387;99,23
101;10/08/2026;CLI-392;109,15
101;10/08/2026;CLI-301;89,30
101;10/08/2026;CLI-255;99,23
101;10/08/2026;CLI-378;99,23
101;10/08/2026;CLI-053;89,30
101;10/08/2026;CLI-385;99,23
101;10/08/2026;CLI-148;109,15
101;10/08/2026;CLI-207;99,23
101;10/08/2026;CLI-182;99,23
101;10/08/2026;CLI-138;89,30
101;10/08/2026;CLI-346;99,23
101;10/08/2026;CLI-116;99,23
101;10/08/2026;CLI-318;99,23
101;10/08/2026;CLI-281;109,15
101;10/08/2026;CLI-336;99,23
101;11/08/2026;CLI-155;99,23
102;11/08/2026;CLI-114;16,54
102;11/08/2026;CLI-213;5,51
101;11/08/2026;CLI-294;99,23
102;11/08/2026;CLI-341;16,54
101;11/08/2026;CLI-382;99,23
102;11/08/2026;CLI-312;16,54
101;11/08/2026;CLI-295;99,23
101;11/08/2026;CLI-278;89,30
102;11/08/2026;CLI-320;5,51
102;11/08/2026;CLI-062;16,54
101;11/08/2026;CLI-380;99,23
102;11/08/2026;CLI-348;33,08
101;11/08/2026;CLI-358;89,30
101;11/08/2026;CLI-299;99,23
101;11/08/2026;CLI-300;99,23
102;11/08/2026;CLI-281;5,51
102;11/08/2026;CLI-376;16,54
101;11/08/2026;CLI-025;109,15
101;11/08/2026;CLI-247;99,23
101;12/08/2026;CLI-180;109,15
101;12/08/2026;CLI-246;109,15
102;12/08/2026;CLI-383;16,54
101;12/08/2026;CLI-263;99,23
101;12/08/2026;CLI-375;89,30
101;12/08/2026;CLI-341;109,15
101;12/08/2026;CLI-389;99,23
102;12/08/2026;CLI-112;16,54
101;12/08/2026;CLI-011;89,30
102;12/08/2026;CLI-372;16,54
101;12/08/2026;CLI-284;99,23
101;12/08/2026;CLI-337;89,30
102;12/08/2026;CLI-062;8,82
101;12/08/2026;CLI-259;99,23
102;12/08/2026;CLI-081;11,03
102;12/08/2026;CLI-007;8,82
101;12/08/2026;CLI-164;99,23
101;12/08/2026;CLI-369;109,15
101;12/08/2026;CLI-224;99,23
102;13/08/2026;CLI-315;33,08
101;13/08/2026;CLI-330;99,23
101;13/08/2026;CLI-057;99,23
101;13/08/2026;CLI-205;109,15
101;13/08/2026;CLI-151;109,15
101;13/08/2026;CLI-092;99,23
101;13/08/2026;CLI-355;109,15
101;13/08/2026;CLI-312;99,23
101;13/08/2026;CLI-232;99,23
101;13/08/2026;CLI-127;99,23
101;13/08/2026;CLI-225;99,23
101;13/08/2026;CLI-244;89,30
101;13/08/2026;CLI-252;99,23
102;13/08/2026;CLI-028;11,03
101;13/08/2026;CLI-261;99,23
102;13/08/2026;CLI-225;33,08
101;13/08/2026;CLI-141;109,15
101;13/08/2026;CLI-125;89,30
101;13/08/2026;CLI-297;99,23
102;13/08/2026;CLI-213;5,51
101;13/08/2026;CLI-071;99,23
101;13/08/2026;CLI-333;99,23
101;13/08/2026;CLI-381;89,30
101;14/08/2026;CLI-030;89,30
101;14/08/2026;CLI-253;99,23
101;14/08/2026;CLI-238;99,23
101;14/08/2026;CLI-391;99,23
102;14/08/2026;CLI-261;11,03
101;14/08/2026;CLI-379;89,30
101;14/08/2026;CLI-032;89,30
101;14/08/2026;CLI-271;99,23
101;14/08/2026;CLI-166;109,15
101;14/08/2026;CLI-365;89,30
102;14/08/2026;CLI-328;5,51
102;14/08/2026;CLI-164;5,51
101;14/08/2026;CLI-310;99,23
102;14/08/2026;CLI-263;33,08
101;14/08/2026;CLI-016;99,23
101;14/08/2026;CLI-386;109,15
101;14/08/2026;CLI-145;99,23
102;14/08/2026;CLI-264;33,08
101;15/08/2026;CLI-279;99,23
102;15/08/2026;CLI-268;33,08
101;15/08/2026;CLI-111;89,30
102;15/08/2026;CLI-364;33,08
102;15/08/2026;CLI-182;8,82
101;15/08/2026;CLI-353;89,30
101;15/08/2026;CLI-328;99,23
101;15/08/2026;CLI-323;89,30
101;15/08/2026;CLI-201;89,30
101;15/08/2026;CLI-347;109,15
102;01/09/2026;CLI-264;11,03
101;01/09/2026;CLI-224;99,23
101;01/09/2026;CLI-355;99,23
102;01/09/2026;CLI-369;5,51
101;01/09/2026;CLI-136;99,23
101;01/09/2026;CLI-340;99,23
101;01/09/2026;CLI-284;99,23
101;01/09/2026;CLI-371;89,30
101;01/09/2026;CLI-253;109,15
101;01/09/2026;CLI-170;99,23
101;01/09/2026;CLI-403;89,30
101;01/09/2026;CLI-246;109,15
101;01/09/2026;CLI-123;109,15
102;01/09/2026;CLI-020;8,82
102;01/09/2026;CLI-310;16,54
